"","Species","Population","Study.Site","Mom","ID","f.ind","Mi","RGR23","RGR29","RGR11","RGR17","RGR35","expt","Pupated","Time.to.Pupation","Pupa.wt","Eclosed","Time.to.Eclosion","Sex","Butt..Wt","Fecundity","period","uid"
"110","Pieris_rapae","Seattle_WA","Study.Site",19,8,"19_8_june",41.71,0.023913908789246,0.0244894833474073,0.00473411201501143,-0.00175294269014517,0.0128983017227452,"june",1,10,175.91,1,18,"F",82.75,NA,"recent","19_8_june"
"111","Pieris_rapae","Seattle_WA","Study.Site",19,9,"19_9_june",46.14,0.0197615754204226,0.0270715346882723,0.00565308445743463,-3.0709819029731e-05,0.00149106170987096,"june",1,9,182.77,1,19,"M",87.61,NA,"recent","19_9_june"
"112","Pieris_rapae","Seattle_WA","Study.Site",19,10,"19_10_june",46.62,0.0302641282636972,0.014575077219271,0.00388171723299714,0.0129760774672293,0.0265055176247634,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","19_10_june"
"113","Pieris_rapae","Seattle_WA","Study.Site",19,11,"19_11_june",49.97,0.019337112564341,0.0227486525401893,0.0107300666985288,0.00737909059782959,0.0338207980742827,"june",1,10,188.2,1,19,"M",97.45,NA,"recent","19_11_june"
"114","Pieris_rapae","Seattle_WA","Study.Site",19,12,"19_12_june",38.5,0.0294248406168992,0.00993376428694739,0.00649651300609111,-0.00192185983838742,0.0428694385625793,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","19_12_june"
"115","Pieris_rapae","Seattle_WA","Study.Site",19,13,"19_13_june",41.08,0.0183714939768869,0.0240339279413156,0.0088874228283769,-0.00193415386939267,0.00588398985326116,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","19_13_june"
"116","Pieris_rapae","Seattle_WA","Study.Site",19,14,"19_14_june",44.36,0.0318549989050574,0.00771901008194984,0.00748004875448775,0.0115863367762857,0.0245225404457283,"june",1,10,162.44,1,19,"F",80.23,NA,"recent","19_14_june"
"117","Pieris_rapae","Seattle_WA","Study.Site",19,15,"19_15_june",40.05,0.0216935653167281,0.0218070315903146,0.00557061720155477,0.0119354908148353,0.01594118222831,"june",1,10,162.91,1,19,"F",99.36,NA,"recent","19_15_june"
"118","Pieris_rapae","Seattle_WA","Study.Site",19,16,"19_16_june",47.98,0.0349785590442176,0.00636245426607407,0.00796008662597867,0.00130170981028198,0.0294109269241988,"june",1,9,168.17,1,18,"F",75.17,NA,"recent","19_16_june"
"119","Pieris_rapae","Seattle_WA","Study.Site",19,17,"19_17_june",44.07,0.0369301050489288,0.00933241652034904,0.00375031783268399,-0.000852760046017193,0.013661152365865,"june",1,10,163.98,1,19,"F",83.32,NA,"recent","19_17_june"
"120","Pieris_rapae","Seattle_WA","Study.Site",21,20,"21_20_june",47.28,0.0348292717146423,0.0172485035359721,0.00462717872178971,-9.54802049679224e-05,-0.00320219557030293,"june",1,9,196.89,1,18,"F",92.18,NA,"recent","21_20_june"
"121","Pieris_rapae","Seattle_WA","Study.Site",21,21,"21_21_june",54.74,0.0290501834074325,0.0241757230555423,0.00338583514125879,0.0107430563531247,0.0172212288279894,"june",1,10,179.51,1,19,"F",83.85,NA,"recent","21_21_june"
"122","Pieris_rapae","Seattle_WA","Study.Site",21,22,"21_22_june",40.81,0.0341852696969663,0.0112885911162791,0.00400270669100675,0.00994911267066889,0.0289141668433005,"june",1,11,180.96,1,20,"M",81.68,NA,"recent","21_22_june"
"123","Pieris_rapae","Seattle_WA","Study.Site",21,23,"21_23_june",44.33,0.0234081146626671,0.0181180036316214,0.00596172341525082,0.0133407329062007,0.0256603499828945,"june",1,9,160.36,1,18,"F",82.56,NA,"recent","21_23_june"
"124","Pieris_rapae","Seattle_WA","Study.Site",21,24,"21_24_june",63.7,0.0267605800077139,0.0170100359423446,0.00753442153359102,0.00975270749919567,0.0252188292434576,"june",1,10,231.77,1,20,"M",143.93,NA,"recent","21_24_june"
"125","Pieris_rapae","Seattle_WA","Study.Site",21,25,"21_25_june",46.08,0.0345275808927093,0.0296000853683091,0.00709488374864145,-4.29003219159653e-05,0.00592256709787725,"june",1,9,180.12,1,18,"F",85.71,NA,"recent","21_25_june"
"126","Pieris_rapae","Seattle_WA","Study.Site",21,26,"21_26_june",47.63,0.0227318818898392,0.0243760989283639,0.00255953251553191,0.0082911686163792,0.0264899376931301,"june",1,10,197.51,1,19,"F",92.95,NA,"recent","21_26_june"
"127","Pieris_rapae","Seattle_WA","Study.Site",21,27,"21_27_june",42.21,0.0218962045806966,0.0341418758874946,0.00303292335581855,0.0113991048048838,0.0154481639047736,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","21_27_june"
"128","Pieris_rapae","Seattle_WA","Study.Site",21,28,"21_28_june",40.93,0.0188345237439294,0.024738288571826,0.00477521845440162,-0.00233802909225828,0.0303752364733736,"june",1,9,178.87,1,18,"F",66.79,NA,"recent","21_28_june"
"129","Pieris_rapae","Seattle_WA","Study.Site",21,29,"21_29_june",41.9,0.0140313564595136,0.0225169411437287,0.00839759008423678,-5.39096277713402e-05,0.0117905296414339,"june",1,9,182.37,1,18,"F",86.17,NA,"recent","21_29_june"
"130","Pieris_rapae","Seattle_WA","Study.Site",21,30,"21_30_june",42.45,0.0235071684406725,0.0299157139512967,0.00401578660763727,0.0100451722774082,0.0193096524204699,"june",1,10,175.98,1,19,"F",79.79,NA,"recent","21_30_june"
"131","Pieris_rapae","Seattle_WA","Study.Site",21,31,"21_31_june",43.85,0.0367042001429222,0.0316637561417157,0.005012511587396,-0.000636588278096522,0.0131336461515786,"june",1,9,215.91,1,19,"M",73.74,NA,"recent","21_31_june"
"132","Pieris_rapae","Seattle_WA","Study.Site",21,32,"21_32_june",44.15,0.0205424700667778,0.0286354698336308,0.00615098368316003,0.00890184072116334,0.0191969600657937,"june",1,10,180.9,1,19,"M",79.45,NA,"recent","21_32_june"
"133","Pieris_rapae","Seattle_WA","Study.Site",21,33,"21_33_june",56.82,0.0179556374164582,0.0381443321996175,0.00695036645478408,0.0110105553464855,0.0247083563365623,"june",1,10,129.09,1,20,"F",90.84,NA,"recent","21_33_june"
"134","Pieris_rapae","Seattle_WA","Study.Site",21,34,"21_34_june",48.31,0.024199499890423,0.0258796007087998,0.00364073075959849,-0.000509628498774303,0.0160765395946971,"june",1,10,199.45,1,18,"F",78.57,NA,"recent","21_34_june"
"135","Pieris_rapae","Seattle_WA","Study.Site",21,35,"21_35_june",46.39,0.0250082866934326,0.0276135746907634,0.00603186711424567,-0.00237418463680149,0.0271663043424374,"june",1,9,189.63,1,19,"F",73.37,NA,"recent","21_35_june"
"136","Pieris_rapae","Seattle_WA","Study.Site",21,36,"21_36_june",57.34,0.0282478258558959,0.0310838570437849,0.00670353441706797,0.00743107073242992,0.0219601374356579,"june",1,10,205.59,1,18,"F",120.08,NA,"recent","21_36_june"
"137","Pieris_rapae","Seattle_WA","Study.Site",21,37,"21_37_june",38.71,0.0201219806671916,0.0238301360450918,0.00403436849661992,0.00915408057547949,0.00973315314474421,"june",1,12,180.41,1,21,"M",112.18,NA,"recent","21_37_june"
"138","Pieris_rapae","Seattle_WA","Study.Site",21,38,"21_38_june",43.33,0.027076148226783,0.0415776820290119,0.00418835589901558,0.00401189794066495,0.0208576330590566,"june",1,9,174.32,1,18,"M",117.69,NA,"recent","21_38_june"
"139","Pieris_rapae","Seattle_WA","Study.Site",21,39,"21_39_june",34.68,0.0264391939123903,0.0161646386229203,0.00493087558171381,0.0059799407656662,0.0331867975162632,"june",1,10,177.24,1,19,"M",76.6,NA,"recent","21_39_june"
"140","Pieris_rapae","Seattle_WA","Study.Site",21,40,"21_40_june",57.2,0.0305302638329524,0.0284414160018289,0.00375643932208233,0.0118370116167254,0.0124998308660401,"june",1,10,195.56,1,19,"M",86.78,NA,"recent","21_40_june"
"141","Pieris_rapae","Seattle_WA","Study.Site",21,41,"21_41_june",47.8,0.0294167489864842,0.0332903864791872,0.00338373387713194,0.00598399076093521,0.0151295462367977,"june",1,10,202.1,1,19,"M",95.3,NA,"recent","21_41_june"
"142","Pieris_rapae","Seattle_WA","Study.Site",21,42,"21_42_june",40.2,0.0190548992519387,0.0253452484288312,0.00598851048231284,-0.000833511402387495,0.0291304280118465,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","21_42_june"
"143","Pieris_rapae","Seattle_WA","Study.Site",21,43,"21_43_june",44.69,0.0179727627993946,0.0292341231311817,0.00585115905084996,-0.00171969188081218,0.0165083616337467,"june",1,9,187.19,1,18,"F",114.73,NA,"recent","21_43_june"
"144","Pieris_rapae","Seattle_WA","Study.Site",22,6,"22_6_june",39.44,0.0380679424410883,0.0303147033055456,0.00390274583766294,0.00173247226886775,0.0289463999014186,"june",1,10,176.39,1,19,"M",79.01,NA,"recent","22_6_june"
"145","Pieris_rapae","Seattle_WA","Study.Site",22,7,"22_7_june",37.15,0.0328182223591222,0.0290168116111123,0.00460642981507645,0.00539632875452279,0.0225332691932925,"june",1,10,174.13,1,19,"M",82.6,NA,"recent","22_7_june"
"146","Pieris_rapae","Seattle_WA","Study.Site",22,8,"22_8_june",35.36,0.0188666128101004,0.0237308807124803,0.00508181328943607,0.00923002732933559,0.0208310249968915,"june",1,10,150.12,1,19,"F",73.24,NA,"recent","22_8_june"
"147","Pieris_rapae","Seattle_WA","Study.Site",22,9,"22_9_june",29.23,0.0455974290867888,0.0310791015307756,0.00346447267429338,0.000565207081430363,0.0255620509467938,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","22_9_june"
"148","Pieris_rapae","Seattle_WA","Study.Site",23,14,"23_14_june",50.89,0.0234909796474882,0.0334948878732737,0.00425051923059196,0.00910356874533924,0.0198601509408119,"june",1,10,175.14,1,18,"F",78.39,NA,"recent","23_14_june"
"149","Pieris_rapae","Seattle_WA","Study.Site",23,15,"23_15_june",38.32,0.028357258497757,0.0297937428230656,0.0059462222226583,0.0130200237220114,0.0207979952779735,"june",1,10,163.54,1,19,"F",75.48,NA,"recent","23_15_june"
"150","Pieris_rapae","Seattle_WA","Study.Site",23,16,"23_16_june",37.9,0.0393903294092952,0.0193520976619526,0.00429062251733383,0.00578588184973877,0.0378696885155848,"june",1,10,183.42,1,19,"M",77.08,NA,"recent","23_16_june"
"151","Pieris_rapae","Seattle_WA","Study.Site",23,17,"23_17_june",NA,0.0356855666650134,0.0304487819953341,0.00151488508665056,NA,0.0150842612530075,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","23_17_june"
"152","Pieris_rapae","Seattle_WA","Study.Site",23,18,"23_18_june",30.35,0.0356429686682673,0.028722412478338,0.00362197166641219,0.00658473536411534,0.0319751849560018,"june",1,10,155.01,1,19,"F",73.32,NA,"recent","23_18_june"
"153","Pieris_rapae","Seattle_WA","Study.Site",23,19,"23_19_june",33.83,0.0283752163372328,0.0216405994367614,0.00996666498459658,0.0107103015046915,0.020889356555516,"june",1,11,153.6,1,20,"F",101.76,NA,"recent","23_19_june"
"154","Pieris_rapae","Seattle_WA","Study.Site",23,20,"23_20_june",46.03,0.0306578372509892,0.0194163681396978,0.00427938341437517,0.00460994821406911,0.0234551266783403,"june",1,10,195.93,1,19,"F",84.23,NA,"recent","23_20_june"
"155","Pieris_rapae","Seattle_WA","Study.Site",23,21,"23_21_june",NA,NA,NA,NA,NA,NA,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","23_21_june"
"156","Pieris_rapae","Seattle_WA","Study.Site",23,22,"23_22_june",48.18,0.0250216789308739,0.0103947932946908,0.00675870962051638,0.00901219450471957,0.0329965530530856,"june",1,10,197.04,1,19,"M",124.95,NA,"recent","23_22_june"
"157","Pieris_rapae","Seattle_WA","Study.Site",24,5,"24_5_june",51.38,0.0240059285333406,0.0272364812179579,0.00694770277666871,0.00854592235930004,0.0332913333202067,"june",1,10,195.27,1,19,"M",129.65,NA,"recent","24_5_june"
"158","Pieris_rapae","Seattle_WA","Study.Site",24,6,"24_6_june",56.35,0.0355156721499556,0.0230044993383763,0.00655534892493372,0.0105390877892335,0.0214475314594143,"june",1,10,171.94,1,19,"F",85.21,NA,"recent","24_6_june"
"159","Pieris_rapae","Seattle_WA","Study.Site",22,10,"22_10_june",35.9,0.0238982393978502,0.0317001228891623,0.00324927997364872,0.00745281319863111,0.024248191167806,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","22_10_june"
"160","Pieris_rapae","Seattle_WA","Study.Site",22,11,"22_11_june",48.65,0.0250820233375774,0.0317235891254512,-7.54927579432704e-05,0.00740413479664248,0.0140783789470791,"june",0,NA,NA,0,NA,NA,NA,NA,"recent","22_11_june"
"161","Pieris_rapae","Seattle_WA","Study.Site",22,12,"22_12_june",35.49,0.0138457042652976,0.0229291051548649,0.00224390566101464,0.00908441704553516,0.0274772784030834,"june",1,10,144.83,1,19,"M",75.84,NA,"recent","22_12_june"
"162","Pieris_rapae","Seattle_WA","Study.Site",30,1,"30_1_july",41.58,0.0205898952636785,0.0267064469336822,0.00295331676039581,0.00969110260247313,0.0132691358840694,"july",1,9,157.53,1,18,"Male",111.2,NA,"recent","30_1_july"
"163","Pieris_rapae","Seattle_WA","Study.Site",30,2,"30_2_july",46.73,0.0177499874773162,0.0018781033612139,0.00738170078673491,0.0105714750246458,0.0285879863354569,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","30_2_july"
"164","Pieris_rapae","Seattle_WA","Study.Site",30,3,"30_3_july",44.58,0.022662428155661,0.0251189631483294,0.00467703374047532,0.00896621947433082,0.0294994563854467,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","30_3_july"
"165","Pieris_rapae","Seattle_WA","Study.Site",30,4,"30_4_july",43.49,0.024384484994202,0.0362416379812378,0.00262193660429399,0.0106490884073705,0.00940919376959918,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","30_4_july"
"166","Pieris_rapae","Seattle_WA","Study.Site",30,5,"30_5_july",54.41,0.0176862998743403,0.0197123379879939,0.0077642122440612,0.0118211857003665,0.0240670191469641,"july",1,8,172.59,1,17,"Male",112.65,NA,"recent","30_5_july"
"167","Pieris_rapae","Seattle_WA","Study.Site",30,6,"30_6_july",45.02,0.0265750205995182,0.023809182477533,0.00296026224347656,0.0115595814353067,0.0208937943864081,"july",1,9,166.74,1,18,"Male",86.6,NA,"recent","30_6_july"
"168","Pieris_rapae","Seattle_WA","Study.Site",30,7,"30_7_july",51.22,0.0195191412162068,0.0221356511507651,0.0044361058969434,0.0107811589962572,0.0228478533982067,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","30_7_july"
"169","Pieris_rapae","Seattle_WA","Study.Site",30,8,"30_8_july",48.71,0.0231620018748206,0.0261294580047889,0.00520363082043438,0.00361965420051744,0.0234068815350329,"july",1,8,173.96,0,NA,NA,NA,NA,"recent","30_8_july"
"170","Pieris_rapae","Seattle_WA","Study.Site",30,9,"30_9_july",47.3,0.0212357484921662,0.0233308142407627,0.00635621290191769,0.0110525972542581,0.0260852113006294,"july",1,8,147.14,0,NA,NA,NA,NA,"recent","30_9_july"
"171","Pieris_rapae","Seattle_WA","Study.Site",30,10,"30_10_july",46.3,0.0250394872410494,0.0393068882240823,0.000139206148148122,0.0117024426219886,0.0171815152108192,"july",1,7,146.08,1,17,"Male",68.89,NA,"recent","30_10_july"
"172","Pieris_rapae","Seattle_WA","Study.Site",30,11,"30_11_july",52.01,0.027970437213475,0.0175945443014365,0.00464980673266828,0.0109883652445115,0.0337055586627206,"july",1,8,150.8,1,17,"Female",69.3,NA,"recent","30_11_july"
"173","Pieris_rapae","Seattle_WA","Study.Site",32,1,"32_1_july",34.91,0.0236078425837982,0.0124788789774485,0.00506294950599666,-7.34045209691568e-05,-0.0081053240011447,"july",1,11,139.35,1,17,"Female",58.95,NA,"recent","32_1_july"
"174","Pieris_rapae","Seattle_WA","Study.Site",32,2,"32_2_july",43.97,0.0224100890862164,-0.0214058633583891,0.00417393247482509,0.012100224182661,0.0746110529992222,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","32_2_july"
"175","Pieris_rapae","Seattle_WA","Study.Site",32,3,"32_3_july",38.13,0.0158882840788746,0.0307532944468794,0.00307576249939305,0.00880852208443092,0.0219961253771123,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","32_3_july"
"176","Pieris_rapae","Seattle_WA","Study.Site",32,4,"32_4_july",49,0.0156690856970219,0.0414432774547148,0.00597980475210206,0.0104719184354872,0.0158722644660342,"july",1,9,200.65,1,18,"Female",91.52,16,"recent","32_4_july"
"177","Pieris_rapae","Seattle_WA","Study.Site",32,5,"32_5_july",57.31,0.014907510591793,0.0135677372407999,0.00837064975686398,0.0125908059687937,0.0224165364721351,"july",1,8,158.1,0,NA,NA,NA,NA,"recent","32_5_july"
"178","Pieris_rapae","Seattle_WA","Study.Site",32,6,"32_6_july",51.14,0.0155721555254465,0.0189236116912401,0.00458474897880403,0.00855667306551775,0.023220243932666,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","32_6_july"
"179","Pieris_rapae","Seattle_WA","Study.Site",32,7,"32_7_july",50.8,0.0132450344276599,0.0161054773049661,0.00756751391891829,0.00920775576699908,0.0283769886835556,"july",1,9,158.14,1,18,"Female",83.91,19,"recent","32_7_july"
"180","Pieris_rapae","Seattle_WA","Study.Site",32,8,"32_8_july",43.05,0.0179783884689463,0.0229390283337719,0.00666855234115875,0.00440824648254179,0.0174968661753344,"july",1,11,152.14,1,18,"Female",71.82,NA,"recent","32_8_july"
"181","Pieris_rapae","Seattle_WA","Study.Site",32,9,"32_9_july",49.14,0.0149745449974763,0.0144652984767252,0.00895344412782761,0.00807230539086485,0.0258938672639701,"july",1,12,188.22,1,19,"Female",109.44,NA,"recent","32_9_july"
"182","Pieris_rapae","Seattle_WA","Study.Site",32,10,"32_10_july",50.55,0.0228067029727515,0.0347628063442294,0.00216014672326347,0.0106495633511863,0.0161340836612205,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","32_10_july"
"183","Pieris_rapae","Seattle_WA","Study.Site",32,11,"32_11_july",48.7,0.0193157660140366,0.0130903122187424,0.00767855094033073,0.0113753457441503,0.030527886745259,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","32_11_july"
"184","Pieris_rapae","Seattle_WA","Study.Site",32,12,"32_12_july",39.08,0.0176720674270076,0.0287902556471141,0.0051601936724137,0.0116325133454515,0.0128791288155139,"july",1,9,170.4,0,NA,NA,NA,NA,"recent","32_12_july"
"185","Pieris_rapae","Seattle_WA","Study.Site",32,13,"32_13_july",53.55,0.0164245552267208,0.0266986402058582,0.00500155534889248,0.0114685213801816,0.0175697642332052,"july",1,9,181.06,0,NA,NA,NA,NA,"recent","32_13_july"
"186","Pieris_rapae","Seattle_WA","Study.Site",32,14,"32_14_july",43.18,0.021305463279396,0.0266078020720385,0.00581516211315895,0.0104862441164882,0.0157899828484164,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","32_14_july"
"187","Pieris_rapae","Seattle_WA","Study.Site",32,15,"32_15_july",39.59,0.0143032761671336,0.0335864577335154,0.00455528548829372,-0.00052124060382996,0.0102184605039175,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","32_15_july"
"188","Pieris_rapae","Seattle_WA","Study.Site",32,16,"32_16_july",NA,0.00702613384906845,-0.00741296495816569,0.00477600614800613,NA,NA,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","32_16_july"
"189","Pieris_rapae","Seattle_WA","Study.Site",33,1,"33_1_july",54.04,0.0235936404808501,0.0237798928596105,0.00715919341230945,0.00742504350204008,0.0322482072691815,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","33_1_july"
"190","Pieris_rapae","Seattle_WA","Study.Site",34,1,"34_1_july",50.59,0.0303446140968389,0.0291286553373032,0.00232209678682616,0.00945705604696504,0.0292287120639452,"july",1,8,152.9,1,16,"Female",74.07,8,"recent","34_1_july"
"191","Pieris_rapae","Seattle_WA","Study.Site",34,2,"34_2_july",50.57,0.0263460104068939,0.0281865469495381,0.00665206591360883,0.00960958061797822,0.0279137323471744,"july",1,9,188.41,1,17,"Female",91.27,39,"recent","34_2_july"
"192","Pieris_rapae","Seattle_WA","Study.Site",35,1,"35_1_july",63.5,0.0228228061599586,0.0255325410312578,0.00673812896371104,0.00949854897654296,0.0258227221462268,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","35_1_july"
"193","Pieris_rapae","Seattle_WA","Study.Site",35,2,"35_2_july",42.86,0.0210835660573576,0.0290260124107967,0.00423707448550332,-6.02647052779243e-05,-0.00715668467633166,"july",1,10,137.71,0,NA,NA,NA,NA,"recent","35_2_july"
"194","Pieris_rapae","Seattle_WA","Study.Site",35,3,"35_3_july",50.19,0.0240780190601868,0.025305108427175,0.0048371803870345,0.0125067409818399,0.0125195247544536,"july",1,8,142.03,1,16,"Female",92.03,3,"recent","35_3_july"
"195","Pieris_rapae","Seattle_WA","Study.Site",35,4,"35_4_july",52.01,0.0176851951966052,0.0296046951103748,0.00605354548091397,0.00951453588781319,0.0198227333519913,"july",1,9,215.65,1,18,"Male",102.61,NA,"recent","35_4_july"
"196","Pieris_rapae","Seattle_WA","Study.Site",35,5,"35_5_july",38.57,0.0229757865365564,0.0220412779290106,0.00697428156703942,-0.000111267971637903,0.00529386293727457,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","35_5_july"
"197","Pieris_rapae","Seattle_WA","Study.Site",37,1,"37_1_july",44.86,0.00637359301076454,0.0261457639084478,0.00628633088576697,0.00962843310277666,0.0234743265991341,"july",1,9,175.59,0,NA,NA,NA,NA,"recent","37_1_july"
"198","Pieris_rapae","Seattle_WA","Study.Site",38,1,"38_1_july",46.7,0.0121357177142904,0.0279555072232275,0.00615509250254867,0.0130650610920118,0.0110708988139951,"july",1,9,168.86,1,18,"Male",76.34,NA,"recent","38_1_july"
"199","Pieris_rapae","Seattle_WA","Study.Site",38,2,"38_2_july",53.21,0.0130123244429716,0.0239446034143548,0.00854788126266299,0.0104530969741504,0.0210977148785657,"july",1,9,225.31,0,NA,NA,NA,NA,"recent","38_2_july"
"200","Pieris_rapae","Seattle_WA","Study.Site",38,3,"38_3_july",47.15,0.022160777283155,0.0277673627731534,0.00660646402889436,-0.000737986052002746,0.0227645018388088,"july",1,8,171.93,1,16,"Female",89.18,10,"recent","38_3_july"
"201","Pieris_rapae","Seattle_WA","Study.Site",38,4,"38_4_july",45.15,0.0232631359114021,0.0232131335478707,0.00559259591199576,8.32069093038822e-05,0.00360406627943946,"july",1,9,143.82,1,18,"Male",92.15,NA,"recent","38_4_july"
"202","Pieris_rapae","Seattle_WA","Study.Site",38,5,"38_5_july",53.57,0.0138637867398223,0.0280396856152069,0.00681240144386111,0.00612832716657192,0.0166615032686693,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","38_5_july"
"203","Pieris_rapae","Seattle_WA","Study.Site",38,6,"38_6_july",57.86,0.0135603683410403,0.0273770165306276,0.00287993728400137,0.0104065611818064,0.0116141999824012,"july",1,9,187.06,1,18,"Female",104.23,31,"recent","38_6_july"
"204","Pieris_rapae","Seattle_WA","Study.Site",38,7,"38_7_july",53.12,0.0176121079386733,0.0245190071689404,0.00523445458484295,0.0102460348660969,0.0115878117345787,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","38_7_july"
"205","Pieris_rapae","Seattle_WA","Study.Site",38,8,"38_8_july",48.76,0.0128963867823651,0.0320932947988466,0.00708281067421245,0.00895670214999897,0.0150481567035698,"july",1,9,184.6,1,18,"Male",91.76,NA,"recent","38_8_july"
"206","Pieris_rapae","Seattle_WA","Study.Site",39,1,"39_1_july",42.66,0.019625107324864,0.0251838869261537,0.00626264772135019,0.01284519196002,0.0208674508715478,"july",1,9,178.06,1,18,"Male",85,NA,"recent","39_1_july"
"207","Pieris_rapae","Seattle_WA","Study.Site",39,2,"39_2_july",49.86,0.0198776633880509,0.0369215717859554,0.0036487998235063,0.0107100311062999,0.0254665613240176,"july",1,9,212.64,1,18,"Male",101.31,NA,"recent","39_2_july"
"208","Pieris_rapae","Seattle_WA","Study.Site",39,3,"39_3_july",45.62,0.0229474740653503,0.0284678869837377,0.00480207696493427,0.0111310212262232,0.0223329250297151,"july",1,11,173.42,1,18,"Male",101.83,NA,"recent","39_3_july"
"209","Pieris_rapae","Seattle_WA","Study.Site",39,4,"39_4_july",38.98,0.016210357073058,0.0344994075012742,0.0067145843294076,0.00100929339308165,0.0170045530754508,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","39_4_july"
"210","Pieris_rapae","Seattle_WA","Study.Site",39,5,"39_5_july",42.47,0.0236650375177656,0.0333744331988163,0.00130965385996748,0.00979509267750962,0.0217636421969977,"july",1,10,149.2,0,NA,NA,NA,NA,"recent","39_5_july"
"211","Pieris_rapae","Seattle_WA","Study.Site",39,6,"39_6_july",45.04,0.0165303863341612,0.0409133922506592,0.00561026432890989,0.00883831299588998,0.017502922327144,"july",1,9,190.85,1,18,"Female",81.03,37,"recent","39_6_july"
"212","Pieris_rapae","Seattle_WA","Study.Site",39,7,"39_7_july",29.49,0.0292087993097153,0.0324286139061113,-0.00047444241539928,0.00845153414623835,0.00593058198146529,"july",1,9,146.24,0,NA,NA,NA,NA,"recent","39_7_july"
"213","Pieris_rapae","Seattle_WA","Study.Site",39,8,"39_8_july",31.13,0.0235815304682688,0.036236191687168,0.00439252976606796,-0.0105499633787747,0.0108040376160716,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","39_8_july"
"214","Pieris_rapae","Seattle_WA","Study.Site",39,9,"39_9_july",46.4,0.0174661912010825,0.033933610542171,0.00842199935798893,0.010857710557044,0.0135621477659821,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","39_9_july"
"215","Pieris_rapae","Seattle_WA","Study.Site",39,10,"39_10_july",41.17,0.00750995754363223,0.0456550154626341,0.00334331172602273,0.0100299617924077,0.0160786358259679,"july",1,9,172.15,1,18,"Male",93.43,NA,"recent","39_10_july"
"216","Pieris_rapae","Seattle_WA","Study.Site",39,11,"39_11_july",40.33,0.0164253601909081,0.0250279437254696,0.00685423338500841,-0.00310650308512628,0.0175330301434993,"july",1,8,175.43,1,17,"Male",91.4,NA,"recent","39_11_july"
"217","Pieris_rapae","Seattle_WA","Study.Site",39,12,"39_12_july",53.46,0.0185608202259168,0.0165440452268923,0.00572801324524099,0.00810419609590184,0.0379741124615045,"july",1,9,172.67,1,18,"Male",63.8,NA,"recent","39_12_july"
"218","Pieris_rapae","Seattle_WA","Study.Site",39,13,"39_13_july",39.78,0.0165860642218647,0.0261113814540666,0.006273333182414,0.0038464989013763,0.0266016968519061,"july",1,9,157.72,1,18,"Female",87.24,48,"recent","39_13_july"
"219","Pieris_rapae","Seattle_WA","Study.Site",44,1,"44_1_july",49.45,0.0219165693394212,0.0218960952219989,0.00673600149964328,-4.05505002550104e-05,0.0131037637917721,"july",1,8,180.89,1,17,"Male",85.92,NA,"recent","44_1_july"
"220","Pieris_rapae","Seattle_WA","Study.Site",44,2,"44_2_july",35.91,0.0310853150703141,0.0300517523184235,-0.00013021760050913,-0.00174769812019949,0.0203028123556904,"july",1,8,175.13,1,17,"Male",89.08,NA,"recent","44_2_july"
"221","Pieris_rapae","Seattle_WA","Study.Site",44,3,"44_3_july",48.32,0.0252829985954245,0.0276770299827229,0.00355348857955591,0.00363736736723176,0.0208362642966354,"july",1,7,193.44,1,17,"Male",82.25,NA,"recent","44_3_july"
"222","Pieris_rapae","Seattle_WA","Study.Site",44,4,"44_4_july",44.67,0.0030221948304352,0.0342492803806718,0.00422717865080203,0.00674235932228825,0.00981871450648969,"july",0,NA,NA,0,NA,NA,NA,NA,"recent","44_4_july"
